ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P142_3,P105,P1202_N,P1202_NOM,P1202_COD,P1202_TIPO,P1203_SUP_1,P1203_SUP_2,P1204_MES,P1204_ANIO,P1205_MES,P1205_ANIO,OMICAP1200_IS
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30016,08,08,1,2,010132004,51.9143,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,250,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30016,08,08,1,2,010132004,51.9143,1,,1,1,0,1,3,TRIGO,2113,1,0,500,2,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30016,08,08,1,2,010132004,51.9143,1,,1,1,0,3,1,PASTO GRAMA AZUL,1430,3,0,500,1,2026,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30016,08,08,1,2,010132004,51.9143,1,,1,1,0,4,2,MANGO,1147,2,0,030,2,2026,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30016,08,08,1,2,010132004,51.9143,1,,1,1,0,4,1,PALTO,1162,2,0,030,2,2026,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30016,08,08,1,2,010132004,51.9143,1,,1,1,0,5,1,ROCOTO,2338,1,0,010,10,2025,6,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30018,01,01,1,2,010131003,23.83103,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,250,10,2025,6,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30018,01,01,1,2,010131003,23.83103,1,,1,1,0,1,3,ZAMBUMBA,2351,1,0,050,10,2025,5,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30018,01,01,1,2,010131003,23.83103,1,,1,1,0,1,2,FRIJOL PINTO,2930,1,0,150,10,2025,3,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30018,01,01,1,2,010131003,23.83103,1,,1,1,0,1,4,HABA,2942,1,0,150,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30018,02,02,1,2,010131003,23.49673,1,,1,1,0,1,4,ZAMBUMBA,2351,1,0,020,10,2025,6,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30018,02,02,1,2,010131003,23.49673,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,280,10,2025,6,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30018,02,02,1,2,010131003,23.49673,1,,1,1,0,1,2,HABA,2942,1,0,100,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30018,02,02,1,2,010131003,23.49673,1,,1,1,0,1,3,FRIJOL PINTO,2930,1,0,100,10,2025,3,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30018,02,02,1,2,010131003,23.49673,1,,1,1,0,2,2,AVENA FORRAJERA,2701,1,0,150,3,2026,6,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30018,02,02,1,2,010131003,23.49673,1,,1,1,0,2,1,PAPA HUAYRO,2614,1,0,150,9,2025,2,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30018,03,03,1,2,010131003,1.339943,1,,1,0,0,1,2,FRIJOL PINTO,2930,1,0,200,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,06,CHUQUIBAMBA,30018,03,03,1,2,010131003,1.339943,1,,1,0,0,1,1,MAIZ AMILACEO,2108,1,0,250,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,01,01,1,2,010171004,46.21898,1,,1,1,0,1,2,FRIJOL BAYO,2906,1,0,500,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,01,01,1,2,010171004,46.21898,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,1,000,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,02,02,1,2,010171004,7.898293,1,,1,1,0,1,2,FRIJOL PINTO,2930,1,0,274,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,02,02,1,2,010171004,7.898293,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,400,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,03,03,1,2,010171004,38.26046,1,,1,0,0,2,1,PAPA HUAYRO,2614,1,0,250,11,2025,2,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,03,03,1,2,010171004,38.26046,1,,1,0,0,3,1,PAPA HUAYRO,2614,1,1,000,11,2025,1,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,05,05,1,2,010171004,.2150629,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,700,1,2026,9,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,05,05,1,2,010171004,.2150629,1,,1,1,0,1,2,FRIJOL PINTO,2930,1,0,465,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,05,05,1,2,010171004,.2150629,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,0,150,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,05,05,1,2,010171004,.2150629,1,,1,1,0,2,2,FRIJOL PINTO,2930,1,0,100,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,06,06,1,2,010171004,29.13651,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,200,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,06,06,1,2,010171004,29.13651,1,,1,1,0,1,2,FRIJOL PINTO,2930,1,0,109,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,06,06,1,2,010171004,29.13651,1,,1,1,0,2,2,FRIJOL PINTO,2930,1,0,136,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,06,06,1,2,010171004,29.13651,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,0,200,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,07,07,1,2,010171004,4.645939,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,500,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,07,07,1,2,010171004,4.645939,1,,1,1,0,1,2,FRIJOL PINTO,2930,1,0,200,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30020,07,07,1,2,010171004,4.645939,1,,1,1,0,3,1,PAPA HUAYRO,2614,1,0,500,6,2025,9,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30021,01,01,1,2,010131003,32.9394,1,,1,1,0,1,1,PAPA BLANCA,2612,1,1,187,6,2025,11,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30021,01,01,1,2,010131003,32.9394,1,,1,1,0,2,1,PAPA HUAYRO,2614,1,0,500,10,2025,2,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30021,02,02,1,2,010131003,30.41693,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,1,000,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30021,05,05,1,2,010131003,4.79812,1,,1,1,0,2,1,PAPA BLANCA,2612,1,0,200,10,2025,2,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30021,06,06,1,2,010131003,.3091041,1,,1,1,0,1,1,PAPA AMARILLA,2611,1,0,200,1,2026,5,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30021,06,06,1,2,010131003,.3091041,1,,1,1,0,2,1,PAPA AMARILLA,2611,1,0,500,11,2025,3,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30021,07,07,1,2,010131003,.2845691,1,,1,1,0,1,1,PAPA HUAYRO,2614,1,0,308,10,2025,2,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30021,07,07,1,2,010131003,.2845691,1,,1,1,0,3,1,PAPA HUAYRO,2614,1,0,750,1,2026,5,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30022,02,02,1,2,010131004,16.9678,1,,1,1,0,1,1,TRIGO,2113,1,0,574,3,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30022,04,04,1,2,010131004,.9287671,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,0,723,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30022,05,05,1,2,010131004,2.247638,1,,1,0,0,2,1,MAIZ AMILACEO,2108,1,0,500,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30022,06,06,1,2,010131004,2.832912,1,,1,0,0,1,1,MAIZ AMILACEO,2108,1,0,350,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30022,06,06,1,2,010131004,2.832912,1,,1,0,0,2,1,MAIZ AMILACEO,2108,1,1,000,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30022,12,12,1,2,010131004,.565974,1,,1,1,0,3,1,MAIZ AMILACEO,2108,1,1,000,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,01,01,1,2,010131004,.7842896,1,,1,0,0,1,1,MAIZ AMILACEO,2108,1,1,800,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,01,01,1,2,010131004,.7842896,1,,1,0,0,2,1,MAIZ AMILACEO,2108,1,0,627,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,03,03,1,2,010131004,4.533572,1,,1,1,0,1,2,PAPA BLANCA,2612,1,0,301,10,2025,3,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,03,03,1,2,010131004,4.533572,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,900,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,03,03,1,2,010131004,4.533572,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,0,500,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,04,04,1,2,010131004,2.570232,1,,1,1,0,1,1,ARVEJA,2901,1,0,356,8,2025,11,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,05,05,1,2,010131004,1.287884,1,,1,1,0,1,1,PAPA BLANCA,2612,1,0,100,9,2025,2,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,05,05,1,2,010131004,1.287884,1,,1,1,0,1,2,RYE GRASS,1476,3,0,275,6,2025,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,05,05,1,2,010131004,1.287884,1,,1,1,0,2,2,FRIJOL PINTO,2930,1,0,250,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,05,05,1,2,010131004,1.287884,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,0,500,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,07,07,1,2,010131004,2.378956,1,,1,0,0,1,1,PAPA BLANCA,2612,1,0,960,6,2025,11,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,07,07,1,2,010131004,2.378956,1,,1,0,0,2,1,PAPA BLANCA,2612,1,1,500,1,2026,6,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,08,08,1,2,010131004,4.027731,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,311,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,09,09,1,2,010131004,2.451171,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,687,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,09,09,1,2,010131004,2.451171,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,0,500,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,10,10,1,2,010131004,1.531684,1,,1,0,0,1,1,MAIZ AMILACEO,2108,1,0,706,10,2025,6,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,12,12,1,2,010131004,1.165566,1,,1,0,0,1,1,PAPA BLANCA,2612,1,1,000,8,2025,1,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,17,17,1,2,010131004,1.424061,1,,1,0,0,2,1,PAPA BLANCA,2612,1,0,250,10,2025,6,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30023,17,17,1,2,010131004,1.424061,1,,1,0,0,3,1,MAIZ AMARILLO DURO,2107,1,1,000,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,01,01,1,2,010131003,3.907313,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,200,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,01,01,1,2,010131003,3.907313,1,,1,1,0,1,2,FRIJOL PINTO,2930,1,0,077,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,01,01,1,2,010131003,3.907313,1,,1,1,0,3,2,FRIJOL PINTO,2930,1,0,500,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,01,01,1,2,010131003,3.907313,1,,1,1,0,3,1,MAIZ AMILACEO,2108,1,1,000,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,01,01,1,2,010131003,3.907313,1,,1,1,0,5,1,RYE GRASS,1476,3,0,500,10,2025,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,01,01,1,2,010131003,3.907313,1,,1,1,0,6,1,RYE GRASS,1476,3,0,100,10,2025,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,02,02,1,2,010131003,4.239986,1,,1,0,0,1,1,MAIZ AMILACEO,2108,1,0,400,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,02,02,1,2,010131003,4.239986,1,,1,0,0,2,1,PASTO GRAMA AZUL,1430,3,0,050,10,2025,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,02,02,1,2,010131003,4.239986,1,,1,0,0,2,2,RYE GRASS,1476,3,0,050,10,2025,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,03,03,1,2,010131003,1.860647,1,,1,1,0,1,1,COL,2319,1,0,250,10,2025,2,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,04,04,1,2,010131003,3.355432,1,,1,1,0,1,1,PAPA HUAYRO,2614,1,0,250,6,2025,10,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,04,04,1,2,010131003,3.355432,1,,1,1,0,5,1,PAPA BLANCA,2612,1,0,500,6,2025,10,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,05,05,1,2,010131003,1.786073,1,,1,1,0,1,1,PAPA BLANCA,2612,1,0,675,3,2026,9,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,05,05,1,2,010131003,1.786073,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,0,500,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,06,06,1,2,010131003,13.38349,1,,1,1,0,1,2,MAIZ AMILACEO,2108,1,0,200,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,06,06,1,2,010131003,13.38349,1,,1,1,0,1,1,PAPA HUAYRO,2614,1,0,500,10,2025,3,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,06,06,1,2,010131003,13.38349,1,,1,1,0,1,3,FRIJOL PINTO,2930,1,0,050,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,07,07,1,2,010131003,11.98883,1,,1,1,0,1,1,PAPA HUAYRO,2614,1,0,100,6,2025,10,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,07,07,1,2,010131003,11.98883,1,,1,1,0,2,1,PAPA HUAYRO,2614,1,0,750,7,2025,9,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,07,07,1,2,010131003,11.98883,1,,1,1,0,4,1,PAPA HUAYRO,2614,1,0,400,7,2025,10,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,08,08,1,2,010131003,4.271312,1,,1,1,0,1,1,HABA,2942,1,0,367,6,2025,9,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,09,LA JALCA,30024,08,08,1,2,010131003,4.271312,1,,1,1,0,2,1,PAPA HUAYRO,2614,1,0,400,11,2025,2,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,30025,01,01,1,2,010131003,9.773209,1,,1,1,0,1,2,FRIJOL PINTO,2930,1,0,070,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,30025,01,01,1,2,010131003,9.773209,1,,1,1,0,1,1,MAIZ AMILACEO,2108,1,0,180,11,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,30025,04,04,1,2,010131003,4.477983,1,,1,1,0,1,1,PAPA HUAYRO,2614,1,1,500,6,2025,9,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,30026,01,01,1,2,010131003,23.53786,1,,1,1,0,2,1,PAPA HUAYRO,2614,1,3,000,6,2025,9,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,30026,01,01,1,2,010131003,23.53786,1,,1,1,0,3,1,PAPA HUAYRO,2614,1,3,000,6,2025,10,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,30026,03,03,1,2,010131003,15.02732,1,,1,1,0,3,1,PAPA HUAYRO,2614,1,2,000,6,2025,10,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,30026,04,04,1,2,010131003,10.59458,1,,1,1,0,1,1,PAPA HUAYRO,2614,1,1,200,6,2025,11,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,30027,01,01,1,2,010132004,10.04628,1,,1,1,0,1,1,PAPA HUAYRO,2614,1,0,250,7,2025,11,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,30029,01,01,1,2,010131003,29.42154,1,,1,1,0,4,1,PAPA HUAYRO,2614,1,0,300,6,2025,9,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,30029,02,02,1,2,010131003,123.4365,1,,1,1,0,3,1,PAPA HUAYRO,2614,1,0,500,5,2025,8,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,30029,03,03,1,2,010131003,73.70328,1,,1,1,0,1,2,TREBOL,1477,3,0,500,5,2025,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,30029,03,03,1,2,010131003,73.70328,1,,1,1,0,1,1,RYE GRASS,1476,3,0,500,5,2025,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,30029,04,04,1,2,010131003,5.809399,1,,1,1,0,2,1,PAPA HUAYRO,2614,1,1,000,5,2025,9,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,30029,04,04,1,2,010131003,5.809399,1,,1,1,0,3,2,PAPA HUAYRO,2614,1,0,500,9,2025,1,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,30029,04,04,1,2,010131003,5.809399,1,,1,1,0,3,1,COL,2319,1,0,250,9,2025,1,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,30029,05,05,1,2,010131003,115.9275,1,,1,1,0,4,2,OLLUCO,2609,1,0,250,8,2025,3,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,30029,05,05,1,2,010131003,115.9275,1,,1,1,0,4,1,PAPA HUAYRO,2614,1,0,500,9,2025,1,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,30030,01,01,1,2,010133003,30.84454,1,,1,1,0,2,1,PAPA HUAYRO,2614,1,1,000,9,2025,1,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,11,LEVANTO,30030,01,01,1,2,010133003,30.84454,1,,1,1,0,3,1,OLLUCO,2609,1,0,500,11,2025,6,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30031,01,01,1,2,010174004,83.65701,1,,1,1,0,1,2,MAIZ CHOCLO,2109,1,3,000,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30031,01,01,1,2,010174004,83.65701,1,,1,1,0,1,1,TARA,1225,2,1,500,1,2026,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30031,01,01,1,2,010174004,83.65701,1,,1,1,0,3,1,MAIZ CHOCLO,2109,1,0,500,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30031,03,03,1,2,010174004,21.60764,1,,1,0,0,1,1,MAIZ AMILACEO,2108,1,1,752,2,2026,10,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30031,04,04,1,2,010174004,40.58525,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,1,500,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30031,04,04,1,2,010174004,40.58525,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,1,000,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30031,05,05,1,2,010174004,1.798808,1,,1,1,0,1,1,MAIZ CHOCLO,2109,1,2,500,11,2025,6,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30031,05,05,1,2,010174004,1.798808,1,,1,1,0,2,1,MAIZ CHOCLO,2109,1,0,500,1,2026,9,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30031,06,06,1,2,010174004,16.70432,1,,1,1,0,1,1,ARVEJA,2901,1,0,005,6,2025,8,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30031,06,06,1,2,010174004,16.70432,1,,1,1,0,2,1,FRIJOL CHAUCHA,2912,1,0,005,8,2025,12,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30032,01,01,1,3,010171003,8.823253,1,,1,1,0,1,1,MAIZ CHOCLO,2109,1,3,000,12,2025,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30032,01,01,1,3,010171003,8.823253,1,,1,1,0,1,2,TARA,1225,2,1,000,12,2025,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30032,02,02,1,3,010171003,1.693795,1,,1,0,0,2,1,PALTO,1162,2,1,000,12,2025,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30032,02,02,1,3,010171003,1.693795,1,,1,0,0,3,1,TARA,1225,2,1,000,12,2025,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,01,01,1,3,010172003,1.494221,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,500,12,2025,4,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,02,02,1,3,010172003,1.857955,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,500,10,2025,6,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,02,02,1,3,010172003,1.857955,1,,1,1,0,2,1,MAIZ AMARILLO DURO,2107,1,0,200,10,2025,6,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,02,02,1,3,010172003,1.857955,1,,1,1,0,4,1,YUCA,2620,1,0,500,6,2025,6,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,02,02,1,3,010172003,1.857955,1,,1,1,0,5,1,MAIZ AMARILLO DURO,2107,1,0,500,12,2025,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,03,03,1,3,010172003,.3303234,1,,1,0,0,1,1,PAPA HUAYRO,2614,1,0,300,6,2025,10,2025,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,03,03,1,3,010172003,.3303234,1,,1,0,0,3,1,TARA,1225,2,0,200,5,2025,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,03,03,1,3,010172003,.3303234,1,,1,0,0,4,1,PALTO,1162,2,0,750,11,2025,,,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,04,04,1,3,010172003,1.185567,1,,1,1,0,1,2,FRIJOL CHAUCHA,2912,1,0,100,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,04,04,1,3,010172003,1.185567,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,100,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,04,04,1,3,010172003,1.185567,1,,1,1,0,2,3,ARVEJA,2901,1,1,000,4,2026,7,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,04,04,1,3,010172003,1.185567,1,,1,1,0,2,1,MAIZ AMILACEO,2108,1,1,000,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,04,04,1,3,010172003,1.185567,1,,1,1,0,2,4,TRIGO,2113,1,0,750,3,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,04,04,1,3,010172003,1.185567,1,,1,1,0,2,2,FRIJOL CHAUCHA,2912,1,0,500,1,2026,8,2026,
2025,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,30033,05,05,1,3,010172003,.1060365,1,,1,1,0,1,1,MAIZ AMARILLO DURO,2107,1,0,200,12,2025,6,2026,
