ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P147,P203,P204_NOM,P204_COD,P204_TIPO,P218A,P218B,P218C_NRO,P218C_PROD_CORTE_ENT,P218C_PROD_CORTE_DEC,OMICAP200_05
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,3,1,RYE GRASS,1476,3,2,4,3,400,000, 
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,3,1,RYE GRASS,1476,3,2,4,2,400,000, 
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,4,2,RYE GRASS,1476,3,2,4,2,200,000, 
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,4,2,RYE GRASS,1476,3,2,4,4,200,000, 
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,4,2,RYE GRASS,1476,3,2,4,3,200,000, 
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,4,2,RYE GRASS,1476,3,2,4,1,200,000, 
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,4,1,TREBOL,1477,3,2,4,4,500,000, 
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,4,1,TREBOL,1477,3,2,4,2,500,000, 
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,4,1,TREBOL,1477,3,2,4,1,500,000, 
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,4,1,TREBOL,1477,3,2,4,3,500,000, 
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,7,4,RYE GRASS,1476,3,2,4,1,40,000, 
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,7,4,RYE GRASS,1476,3,2,4,4,40,000, 
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,7,4,RYE GRASS,1476,3,2,4,3,40,000, 
2025,02,ANCASH,10,HUARI,03,CAJAY,30653,01,01,1,2,021041004,26.3519,1,,1,1,7,4,RYE GRASS,1476,3,2,4,2,40,000, 
