ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P101A,P142_1,P142_2,P147,P224B,P224B_NOM,P224B_COD,P224B_TIPO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,OMICAP200_00
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33932,06,06,1,2,090231003,12.57589,1,,1,1,6,1,HABA,2942,1,0,750,0,0,1,0,1,0,1, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33933,02,02,1,2,090231003,3.546741,1,,1,1,2,1,ARVEJA,2901,1,0,200,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33933,02,02,1,2,090231003,3.546741,1,,1,1,4,1,PAPA BLANCA,2612,1,0,100,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,04,CAJA,33933,07,07,1,2,090231003,2.696372,1,,1,0,1,1,MAIZ AMILACEO,2108,1,0,434,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,33935,01,01,1,2,090231003,2.991162,1,,1,1,5,1,ARVEJA,2901,1,0,500,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,33935,02,02,1,2,090231003,7.995833,1,,1,1,4,1,ARVEJA,2901,1,2,000,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,33935,07,07,1,2,090231003,53.71646,1,,1,1,2,1,ARVEJA,2901,1,1,000,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,33935,07,07,1,2,090231003,53.71646,1,,1,1,5,1,ARVEJA,2901,1,0,500,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,33935,08,08,1,2,090231003,9.106291,1,,1,1,4,1,ARVEJA,2901,1,0,250,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,05,MARCAS,33935,10,10,1,2,090231003,4.342302,1,,1,1,3,1,ARVEJA,2901,1,0,500,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,06,PAUCARA,33944,01,01,1,2,090241003,.0062777,1,,1,1,4,1,PAPA NATIVA,2615,1,0,100,0,0,0,1,0,1,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,06,PAUCARA,33944,03,03,1,2,090241003,2.260318,1,,1,1,2,1,PAPA COLOR,2613,1,0,100,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,06,PAUCARA,33948,01,01,1,2,090241003,80.40218,1,,1,1,1,1,TARHUI,2947,1,0,178,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,06,PAUCARA,33948,02,02,1,2,090241003,2.286096,1,,1,1,1,1,PAPA BLANCA,2612,1,0,100,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,06,PAUCARA,33949,06,06,1,2,090252003,6.545208,1,,1,1,1,1,HABA,2942,1,0,025,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,06,PAUCARA,33951,01,01,1,2,090251002,5.860664,1,,1,1,4,1,PAPA NATIVA,2615,1,0,150,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,06,PAUCARA,33951,03,03,1,2,090251002,.0930358,1,,1,1,4,1,PAPA NATIVA,2615,1,0,050,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,06,PAUCARA,33951,05,05,1,2,090251002,4.269849,1,,1,1,4,1,PAPA NATIVA,2615,1,0,050,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,06,PAUCARA,33951,05,05,1,2,090251002,4.269849,1,,1,1,3,1,PAPA NATIVA,2615,1,0,080,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33953,03,03,1,2,090231003,1.953286,1,,1,1,7,1,PAPA BLANCA,2612,1,0,100,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33954,01,01,1,2,090241003,14.92023,1,,1,1,6,1,ARVEJA,2901,1,0,120,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33954,07,07,1,2,090241003,1.132063,1,,1,1,3,1,CEBADA GRANO,2104,1,0,900,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33954,07,07,1,2,090241003,1.132063,1,,1,1,4,1,TARHUI,2947,1,1,300,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33954,07,07,1,2,090241003,1.132063,1,,1,1,2,1,TARHUI,2947,1,1,000,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33954,07,07,1,2,090241003,1.132063,1,,1,1,5,1,HABA,2942,1,0,250,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33955,02,02,1,2,090241003,7.831699,1,,1,1,5,1,PAPA NATIVA,2615,1,0,500,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33955,03,03,1,2,090241003,1.540731,1,,1,0,5,1,ARVEJA,2901,1,0,900,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33955,04,04,1,2,090241003,7.211576,1,,1,1,1,1,PAPA NATIVA,2615,1,0,100,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33955,04,04,1,2,090241003,7.211576,1,,1,1,2,1,HABA,2942,1,0,100,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33955,04,04,1,2,090241003,7.211576,1,,1,1,1,2,CEBADA GRANO,2104,1,0,100,0,0,0,0,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33955,04,04,1,2,090241003,7.211576,1,,1,1,2,2,CEBADA GRANO,2104,1,0,100,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33955,05,05,1,2,090241003,6.979331,1,,1,1,1,1,TARHUI,2947,1,0,100,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33955,06,06,1,2,090241003,5.91676,1,,1,1,1,1,AVENA GRANO,2102,1,0,200,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33955,07,07,1,2,090241003,2.449129,1,,1,1,3,1,PAPA BLANCA,2612,1,0,750,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,02,ACOBAMBA,08,ROSARIO,33955,07,07,1,2,090241003,2.449129,1,,1,1,5,1,PAPA AMARILLA,2611,1,0,400,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,33961,01,01,1,2,090341002,2.931021,1,,1,1,23,1,PAPA BLANCA,2612,1,0,340,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,33961,01,01,1,2,090341002,2.931021,1,,1,1,24,1,PAPA BLANCA,2612,1,0,320,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,33962,02,02,1,2,090332002,141.6622,1,,1,1,2,1,CAPULI,1113,2,0,006,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,33962,02,02,1,2,090332002,141.6622,1,,1,1,1,1,PAPA AMARILLA,2611,1,0,108,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,33962,02,02,1,2,090332002,141.6622,1,,1,1,1,2,CAPULI,1113,2,0,015,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,33964,03,03,1,2,090342002,127.8166,1,,1,1,3,1,PAPA BLANCA,2612,1,0,120,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,33966,02,02,1,2,090342002,147.9015,1,,1,1,2,1,TRIGO,2113,1,0,040,0,0,0,0,1,0,0, 
2025,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,33966,02,02,1,2,090342002,147.9015,1,,1,1,4,1,ARVEJA,2901,1,0,040,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,33966,02,02,1,2,090342002,147.9015,1,,1,1,1,1,ARVEJA,2901,1,0,040,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,33966,02,02,1,2,090342002,147.9015,1,,1,1,4,2,HABA,2942,1,0,040,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,33966,05,05,1,2,090342002,2.523423,1,,1,1,2,1,MAIZ AMILACEO,2108,1,0,020,0,0,1,1,0,1,0, 
2025,09,HUANCAVELICA,03,ANGARAES,04,CCOCHACCASA,33971,01,01,1,2,090354002,46.40618,1,,1,1,1,1,PAPA COLOR,2613,1,0,010,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,33974,01,01,1,2,090372002,.0846598,1,,1,0,1,1,ALFALFA,1401,3,2,000,0,1,0,0,0,0,0, 
2025,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,33974,01,01,1,2,090372002,.0846598,1,,1,0,1,2,PALTO,1162,2,2,000,0,1,0,0,0,0,0, 
2025,09,HUANCAVELICA,03,ANGARAES,05,CHINCHO,33974,01,01,1,2,090372002,.0846598,1,,1,0,1,3,TARA,1225,2,1,000,0,1,0,0,0,0,0, 
2025,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,33981,02,02,1,2,090342002,3.934395,1,,1,1,3,1,CEBADA GRANO,2104,1,0,060,0,0,0,1,1,1,0, 
2025,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,33981,05,05,1,2,090342002,7.623969,1,,1,1,8,1,TUNA FRUTA,1186,2,0,020,0,0,0,0,0,1,0, 
2025,09,HUANCAVELICA,03,ANGARAES,08,HUAYLLAY GRANDE,33982,02,02,1,2,090332002,3.919094,1,,1,1,4,1,MAIZ AMILACEO,2108,1,0,040,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,04,CASTROVIRREYNA,01,CASTROVIRREYNA,33991,01,01,1,2,090443002,.0478883,1,,1,1,2,1,PAPA BLANCA,2612,1,0,200,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,04,CASTROVIRREYNA,01,CASTROVIRREYNA,33991,02,02,1,2,090443002,17.37587,1,,1,1,2,1,PAPA BLANCA,2612,1,0,150,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,04,CASTROVIRREYNA,01,CASTROVIRREYNA,33992,01,01,1,2,090452002,1.118446,1,,1,1,6,1,CEBADA GRANO,2104,1,0,100,0,0,0,0,1,0,1, 
2025,09,HUANCAVELICA,04,CASTROVIRREYNA,01,CASTROVIRREYNA,33992,02,02,1,2,090452002,6.651282,1,,1,1,3,1,CEBADA GRANO,2104,1,0,210,0,0,0,0,1,0,1, 
2025,09,HUANCAVELICA,04,CASTROVIRREYNA,04,CAPILLAS,33999,01,01,1,2,090441002,622.5523,1,,1,1,1,1,MAIZ AMILACEO,2108,1,0,035,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,04,CASTROVIRREYNA,09,MOLLEPAMPA,34006,02,02,1,2,090432002,126.3153,1,,1,0,1,1,ALFALFA,1401,3,0,120,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,04,CASTROVIRREYNA,09,MOLLEPAMPA,34006,03,03,1,2,090432002,12.29894,1,,1,1,2,1,GARBANZO,2941,1,0,050,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,04,CASTROVIRREYNA,09,MOLLEPAMPA,34008,02,02,1,2,090441002,11.53125,1,,1,0,6,1,PAPA BLANCA,2612,1,1,000,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,04,CASTROVIRREYNA,13,TICRAPO,34012,01,01,1,2,090421003,12.60008,1,,1,1,1,1,PALTO,1162,2,0,800,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,04,CASTROVIRREYNA,13,TICRAPO,34013,01,01,1,2,090431002,1.498231,1,,1,1,4,1,AGUAYMANTO,1103,2,0,005,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,04,CASTROVIRREYNA,13,TICRAPO,34015,02,02,1,2,090431002,.5966893,1,,1,1,3,1,PAPA BLANCA,2612,1,0,050,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,04,CASTROVIRREYNA,13,TICRAPO,34015,02,02,1,2,090431002,.5966893,1,,1,1,3,2,OCA,2608,1,0,050,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,04,CASTROVIRREYNA,13,TICRAPO,34015,02,02,1,2,090431002,.5966893,1,,1,1,3,3,MASHUA,2606,1,0,050,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,01,CHURCAMPA,34016,03,03,1,2,090531003,21.47187,1,,1,1,9,1,PAPA COLOR,2613,1,0,125,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,02,ANCO,34021,01,01,1,2,090531003,18.52133,1,,1,1,2,1,ARVEJA,2901,1,0,100,0,0,0,0,1,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,04,EL CARMEN,34023,05,05,1,2,090541003,2.707464,1,,1,1,10,1,PAPA COLOR,2613,1,1800,000,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,04,EL CARMEN,34025,02,02,1,2,090531003,6.499707,1,,1,1,5,1,MAIZ AMILACEO,2108,1,0,500,0,0,1,0,1,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,04,EL CARMEN,34025,04,04,1,2,090531003,6.272586,1,,1,1,1,1,MAIZ AMILACEO,2108,1,0,153,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,04,EL CARMEN,34028,03,03,1,2,090534004,67.92941,1,,1,0,3,1,PALTO,1162,2,0,200,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,05,LA MERCED,34029,07,07,1,2,090571003,2.812835,1,,1,1,5,1,PALTO,1162,2,0,100,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,05,LA MERCED,34029,07,07,1,2,090571003,2.812835,1,,1,1,5,2,PAPAYA,1163,2,0,100,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,05,LA MERCED,34029,08,08,1,2,090571003,.0557045,1,,1,1,4,1,HABA,2942,1,0,100,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,05,LA MERCED,34029,08,08,1,2,090571003,.0557045,1,,1,1,5,1,LINAZA,2819,1,0,130,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,05,LA MERCED,34031,02,02,1,2,090531003,152.2376,1,,1,1,3,1,GARBANZO,2941,1,0,050,0,0,1,0,0,1,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,06,LOCROJA,34034,03,03,1,2,090531003,4.501558,1,,1,1,4,1,MAIZ AMILACEO,2108,1,0,250,0,0,1,0,0,0,1, 
2025,09,HUANCAVELICA,05,CHURCAMPA,06,LOCROJA,34034,06,06,1,2,090531003,.4146423,1,,1,1,3,1,ARVEJA,2901,1,0,500,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,05,CHURCAMPA,07,PAUCARBAMBA,34039,05,05,1,2,090541003,19.89028,1,,1,1,4,1,ARVEJA,2901,1,0,500,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,07,PAUCARBAMBA,34042,02,02,1,2,090531003,1.536088,1,,1,1,1,1,TRIGO,2113,1,0,129,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,05,CHURCAMPA,07,PAUCARBAMBA,34042,09,09,1,2,090531003,3.638506,1,,1,1,4,1,PAPA BLANCA,2612,1,0,125,0,0,0,1,1,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,07,PAUCARBAMBA,34042,11,11,1,2,090531003,1.15692,1,,1,1,5,1,CEBADA GRANO,2104,1,0,375,0,0,0,1,0,0,1, 
2025,09,HUANCAVELICA,05,CHURCAMPA,07,PAUCARBAMBA,34042,12,12,1,2,090531003,20.33411,1,,1,1,3,1,MAIZ AMILACEO,2108,1,0,400,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,07,PAUCARBAMBA,34045,04,04,1,2,090531003,.5631251,1,,1,1,1,1,LENTEJA,2944,1,0,100,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,08,SAN MIGUEL DE MAYOCC,34047,02,02,1,2,090571002,64.9797,1,,1,1,3,1,PACAE,1159,2,0,100,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,10,PACHAMARCA,34050,02,02,1,2,090531003,8.957273,1,,1,1,3,1,ARVEJA,2901,1,0,400,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,05,CHURCAMPA,10,PACHAMARCA,34050,02,02,1,2,090531003,8.957273,1,,1,1,2,1,MAIZ AMILACEO,2108,1,0,200,0,0,1,1,0,0,1, 
2025,09,HUANCAVELICA,05,CHURCAMPA,10,PACHAMARCA,34051,04,04,1,2,090531003,21.39967,1,,1,1,2,1,FRIJOL CABALLERO,2908,1,0,300,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,06,HUAYTARA,03,CORDOVA,34062,01,01,1,2,090642002,.6035174,1,,1,0,1,1,HABA,2942,1,0,065,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,34073,01,01,1,2,090641002,59.88116,1,,1,1,3,1,HABA,2942,1,0,050,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,34073,02,02,1,2,090641002,17.63382,1,,1,1,10,1,PAPA BLANCA,2612,1,0,010,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,34073,02,02,1,2,090641002,17.63382,1,,1,1,10,2,HABA,2942,1,0,020,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,34073,02,02,1,2,090641002,17.63382,1,,1,1,10,3,OLLUCO,2609,1,0,010,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,06,HUAYTARA,10,SAN ANTONIO DE CUSICANCHA,34073,02,02,1,2,090641002,17.63382,1,,1,1,10,4,OCA,2608,1,0,010,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,01,PAMPAS,34094,01,01,1,2,090732003,25.02444,1,,1,1,1,1,ARVEJA,2901,1,0,100,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,01,PAMPAS,34094,02,02,1,2,090732003,151.9289,1,,1,1,4,1,PAPA BLANCA,2612,1,0,500,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,01,PAMPAS,34094,02,02,1,2,090732003,151.9289,1,,1,1,4,2,HABA,2942,1,0,350,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,02,ACOSTAMBO,34096,02,02,1,2,090743002,9.228724,1,,1,1,4,1,ARVEJA,2901,1,0,400,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,34106,01,01,1,2,090753002,.7365533,1,,1,1,1,1,AVENA GRANO,2102,1,0,350,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,34108,02,02,1,2,090732003,7.616754,1,,1,1,4,1,ARVEJA,2901,1,0,400,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,34108,06,06,1,2,090732003,15.61876,1,,1,0,4,1,ARVEJA,2901,1,0,300,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,07,TAYACAJA,05,COLCABAMBA,34108,09,09,1,2,090732003,1.058101,1,,1,1,2,1,ARVEJA,2901,1,0,229,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,07,TAYACAJA,07,HUACHOCOLPA,34125,04,04,1,2,090731002,6.223157,1,,1,1,4,1,MAIZ AMILACEO,2108,1,0,080,1,0,0,0,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,09,HUARIBAMBA,34127,01,01,1,2,090731002,1.592013,1,,1,1,6,1,ARVEJA,2901,1,0,400,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,09,HUARIBAMBA,34127,05,05,1,2,090731002,4.145389,1,,1,1,1,1,RYE GRASS,1476,3,0,080,0,0,1,0,0,1,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,09,HUARIBAMBA,34129,01,01,1,2,090732002,10.00499,1,,1,0,4,1,PAPA AMARILLA,2611,1,500,000,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,09,HUARIBAMBA,34132,05,05,1,2,090732002,4.045998,1,,1,1,7,1,PAPA BLANCA,2612,1,4000,000,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,09,HUARIBAMBA,34132,05,05,1,2,090732002,4.045998,1,,1,1,7,2,PAPA COLOR,2613,1,3500,000,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,09,HUARIBAMBA,34133,02,02,1,2,090732002,9.732432,1,,1,1,3,1,PAPA BLANCA,2612,1,0,080,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,07,TAYACAJA,11,PAZOS,34137,01,01,1,2,090732002,4.234909,1,,1,1,4,1,PAPA BLANCA,2612,1,0,250,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,11,PAZOS,34139,08,08,1,2,090742002,80.79311,1,,1,1,5,1,PAPA AMARILLA,2611,1,0,150,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,11,PAZOS,34139,08,08,1,2,090742002,80.79311,1,,1,1,3,1,PAPA NATIVA,2615,1,0,070,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,11,PAZOS,34139,08,08,1,2,090742002,80.79311,1,,1,1,3,2,PAPA AMARGA,2610,1,0,080,0,0,1,1,1,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,34142,01,01,1,2,090734002,29.64735,1,,1,1,1,1,MAIZ AMILACEO,2108,1,0,250,0,0,1,1,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,34143,02,02,1,2,090732002,.3777312,1,,1,1,4,1,PAPA BLANCA,2612,1,0,250,0,0,1,0,0,0,1, 
2025,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,34145,05,05,1,2,090744002,1.125223,1,,1,1,6,1,MAIZ AMILACEO,2108,1,0,250,0,0,0,0,0,0,1, 
2025,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,34146,04,04,1,2,090732002,1.925223,1,,1,1,5,1,FRIJOL PANAMITO,2929,1,0,250,0,0,0,0,0,1,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,34147,03,03,1,2,090732002,10.37772,1,,1,1,1,1,PAPA BLANCA,2612,1,0,030,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,34151,02,02,1,2,090733002,11.63641,1,,1,1,3,1,ZAPALLO,2345,1,0,150,0,0,1,0,0,0,1, 
2025,09,HUANCAVELICA,07,TAYACAJA,18,TINTAY PUNCU,34151,03,03,1,2,090733002,.9819042,1,,1,1,1,1,ROCOTO,2338,1,0,200,0,0,1,0,0,0,1, 
2025,09,HUANCAVELICA,07,TAYACAJA,19,QUICHUAS,34159,02,02,1,2,090742002,5.415768,1,,1,1,9,1,TARHUI,2947,1,0,250,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,19,QUICHUAS,34159,02,02,1,2,090742002,5.415768,1,,1,1,1,1,TARHUI,2947,1,0,100,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,19,QUICHUAS,34159,08,08,1,2,090742002,27.64665,1,,1,1,4,1,OLLUCO,2609,1,0,250,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,19,QUICHUAS,34162,01,01,1,2,090743002,64.86029,1,,1,1,2,1,PAPA COLOR,2613,1,0,240,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,19,QUICHUAS,34162,01,01,1,2,090743002,64.86029,1,,1,1,1,1,TARHUI,2947,1,0,060,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,22,PICHOS,34170,09,09,1,2,090743002,10.19239,1,,1,1,4,1,MAIZ AMILACEO,2108,1,10000,000,1,0,0,0,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,22,PICHOS,34171,04,04,1,2,090732002,28.85861,1,,1,1,3,1,PAPA AMARILLA,2611,1,0,125,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,22,PICHOS,34172,01,01,1,2,090732002,77.89411,1,,1,1,2,1,PACAE,1159,2,0,020,0,0,1,0,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,23,SANTIAGO DE TUCUMA,34173,05,05,1,2,090731003,1.965291,1,,1,1,2,1,ARVEJA,2901,1,0,250,0,0,0,1,0,0,0, 
2025,09,HUANCAVELICA,07,TAYACAJA,23,SANTIAGO DE TUCUMA,34175,01,01,1,2,090754002,1.922946,1,,1,1,3,1,MAIZ CHOCLO,2109,1,0,500,0,0,0,1,0,0,0, 
2025,10,HUANUCO,01,HUANUCO,01,HUANUCO,34176,01,01,1,2,100134002,771.9102,1,,1,1,2,1,OLLUCO,2609,1,0,250,0,0,1,0,1,0,0, 
2025,10,HUANUCO,01,HUANUCO,01,HUANUCO,34176,01,01,1,2,100134002,771.9102,1,,1,1,2,2,OCA,2608,1,0,250,0,0,1,0,1,0,0, 
2025,10,HUANUCO,01,HUANUCO,01,HUANUCO,34177,10,10,1,2,100131004,7.29616,1,,1,1,2,1,BROCOLI,2312,1,0,200,0,0,0,0,0,1,0, 
2025,10,HUANUCO,01,HUANUCO,03,CHINCHAO,34192,02,02,1,2,100171004,.9526365,1,,1,1,1,1,MAIZ AMARILLO DURO,2107,1,0,160,0,0,1,0,0,0,0, 
2025,10,HUANUCO,01,HUANUCO,09,SANTA MARIA DEL VALLE,34199,02,02,1,3,100174002,2.291898,1,,1,0,1,1,APIO,2306,1,0,300,0,0,1,0,0,0,0, 
2025,10,HUANUCO,01,HUANUCO,04,CHURUBAMBA,34203,08,08,1,2,100131003,6.58877,1,,1,1,2,1,PAPA BLANCA,2612,1,0,200,0,0,1,0,0,0,0, 
